CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0450,สกรู หัวร่มM4x25mm HA#022.45.252,,,,,,,40,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0451,ฝาปิดจุกสกรู--(15mm) SC-15BE สีBeech -,,,,,,,3,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0452,รางลิ้นชัก รางลูกปืน 2 ตอน SoftClosing 500mm KINGKONG#,,,,,,,3000,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0453,สกรูหัวจม--M5xP1x10mm - สีดำ -,,,,,,,2400,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0454,สกรูหัวจม--M6xP1x12mm - สีดำ -,,,,,,,2580,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0455,สกรูหัวจมแบน--M5xP1x10mm - สแตนเลส -,,,,,,,1340,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0456,สกรูหัวจมแบน--M5xP1x12mm - สแตนเลส -,,,,,,,311,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0457,สกรูหัวหกเหลี่ยม เกลียวไม่ตลอด M8xP1.25x35mm,,,,,,,40,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0458,สกรูมิลขาว BOLT M10x30 mm.,,,,,,,2,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0459,มือจับ อลูมิเนียม-สีดำด้าน 460x35mm  HA#109.32.319,,HAFELE,5199.13,,,,3,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0460,มือจับอลูมิเนียม-สีทอง L100mm,,,,,,,2000,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0461,เกือกม้าระบบล็อคหลายจังหวะ -- EX-1514NI นิกเกิล 15x14mm,,,,,,,8,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0462,มือจับอลูมิเนียม-สีทอง L560mm,,,,,,,30,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0463,มือจับอลูมิเนียม-แบบฉาก สีดำ L400mm,,,,,,,12,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0464,มือจับอลูมิเนียม-แบบเว้า สีดำ L600mm,,,,,,,1,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0465,มือจับอลูมิเนียม-แบบเว้า สีดำ L340mm,,,,,,,100,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0466,ช่องร้อยสายไฟวงรี 50mm 35x126mm PS#CC-30GR,,,,,,,1300,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0467,สกรูยิงหลังคา ,,,,,,,12,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0468,ตะแกรงกันลื่น 50mm สแตนเลส VRH#,,,,,,,4,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0469,ข้อต่อทองเหลือง,,,,,,,3,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0470,ก็อกน้ำเย็น แบบติดผนัง,,,,,,,3,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0471,บานพับผีเสื้อ สแตนเลส SOLEX#,,,,,,,225,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0472,พุกเหล็กหกเหลี่ยมมีเขี้ยว (3/8) PS#PX-12038,,,,,,,20,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0473,สกรู หัวร่ม M4x10,,,,,,,76,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0474,สกรูมิลขาว BOLT เกลียวไม่ตลอด M6xL25 mm. L50mm.,,,,,,,9,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0475,มือจับอลูมิเนียม-แบบเว้า สีดำ L100mm,,,,,,,6,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0476,มือจับอลูมิเนียม-แบบเว้า สีทอง L990mm,,,,,,,43,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0477,"บานพับปีกผีเสื้อ-(4"") - สีดำ",,,,,,,2,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0478,ตะแกรงกันลื่น HA#,,,,,,,596,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0479,สกรูหัวหกเหลี่ยม เกลียวไม่ตลอด M8xP1.25x55mm,,,,,,,43,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0480,สกรูปรับระดับขนาดเล็ก เกลียว6mm --M6xP1x16mm AS-62213 สีดำ -,,,,,,,12,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0481,มือจับประตู-สีดำ ก้านยาว L80mm,,,,,,,38,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0482,ล้อพลาสติก-สีเทา 100mm ,,,,,,,4,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0483,ชุดบานพับตู้รองเท้า - สีขาว PS#SH-101,,,,,,,8,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0484,"ล้อเกลียว-สีเทา-ดำ M10-4"" FI#",,,,,,,4256,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0485,แกนเกือกม้าเกลียวเหล็ก ,,,,,,,177,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0486,สกรูหัวหกเหลี่ยม M8x1.25x25mm,,,,,,,254,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0487,ฉากยึดอลูมิเนียม-เฟรม DD-20,,,,,,,300,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0488,ฉากยึดอลูมิเนียม-เฟรม M15x50mm,,,,,,,7,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0489,ฉากยึดอลูมิเนียม-เฟรม M50x50mm,,,,,,,4296,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0490,เกือกม้า(ลำตัวมีฟัน)ระบบล็อคหลายจังหวะ นิกเกิล 15x14mm PS#EXHT-1514W ,,,,,,,50,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0491,ช่องร้อยสายไฟวงรี-35x126mm PS# CC-30W สีขาว -,,,8.00,,,,130,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0492,กุญแจล็อคหน้า 3ลิ้นชัก L600mm PS#9003-20-01L60,,,52.00,,,,6,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0493,บานพับเฟรมอลูมิเนียม เปิด 95º BLUM#71T950A,,บลู อินเตอร์เนชั่นแนล จำกัด,127.00,,,,15,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0494,รางลิ้นชัก รางลูกปืน 3 ตอน รับข้าง ขนาด 450mm PS#CH4509/450,,,,,,,5170,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0495,เฟอร์นิเจอร์สกรู  หัวP7x3/4-(L19mm) FSF-734NI นิกเกิล -,,,,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0496,ราวเชื่อมอุปกรณ์เปิดอัตโนมัติ 600mm BLUM#T60L1125W,,,192.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0497,ญแจลิ้นตาย-สีทองเหลืองรมดำ HA#489.10.571,,HAFELE,1150.00,,,,154,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0498,ช่องร้อยสายไฟพร้อมแผงกันฝุ่น--- CO51-AL สีเงิน 160x80mm.,,,,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0499,รางสองตอน MOVENTO L4500mm (รางลิ้นชักรับใต้ Soft Close) BLUM#760H4500S,,บลู อินเตอร์เนชั่นแนล จำกัด,1348.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0500,สกรูมิลขาว-M8xP1.25x25mm.,,กรุงเทพสกรูไทย,0.94,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0501,ดามหลังตู้กันโก่ง L2400mm HA#407.90.202,,HAFELE,2364.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0502,สกรูปลายสว่าน หัวF6x1-(L25.4mm) - สีรุ้ง - PS#TFSD-610Y,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,0.35,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0503,ตัวยึดฉาก อลูมิเนียมโปรไฟล์  TRUSCO#HB-3060,,ทราสโก้ เรสโซลูชั่น จำกัด,65.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0504,ตัวยึดฉาก อลูมิเนียมโปรไฟล์  TRUSCO#HB-30,,ทราสโก้ เรสโซลูชั่น จำกัด,30.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0505,ฟรีนัท M6x30 - สีเงิน,,ทราสโก้ เรสโซลูชั่น จำกัด,5.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0506,ขาตั้งปรับระดับ M12 TRUSCO#APC-M12-100L,,ทราสโก้ เรสโซลูชั่น จำกัด,80.00,,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0507,รางลิ้นชักคีย์บอร์ดพร้อมฉากยึด 350mm HA#420.34.935,,เฮเฟเล่(ประเทศไทย) จำกัด,485.00,,,,,,,,,,,,,,,,,,,
